"date","temp","rhum","wdsp","vis","elpower","houtemp","s.rain","s.sun"
2018-08-11,13.2666666666667,89.8333333333333,6.54166666666667,29408.3333333333,71.5416666666667,16.6083333333333,0.1,3
2018-08-12,17.3208333333333,88.4583333333333,4.33333333333333,20541.6666666667,63.4166666666667,17.6666666666667,2.1,0.2
2018-08-13,16.3666666666667,82.0833333333333,8.75,28575,55.875,18.1,0.2,2.9
2018-08-14,17.6375,81.0416666666667,9.66666666666667,34708.3333333333,73.25,18.1875,0,3.6
2018-08-15,18.0458333333333,80.2083333333333,10.2916666666667,25958.3333333333,75.5416666666667,18.5833333333333,1.2,4.1
2018-08-16,13.9041666666667,77.8333333333333,9.54166666666667,27208.3333333333,78.625,17.6166666666667,1.6,7.6
2018-08-17,14.0666666666667,86.2916666666667,10.25,22375,70.0833333333333,16.5125,2.2,0
2018-08-18,19.4166666666667,74.5416666666667,9.29166666666667,29583.3333333333,79.5416666666667,17.1333333333333,0.9,2.8
2018-08-19,17.9375,87.125,9.83333333333333,22208.3333333333,65.2083333333333,18.3958333333333,0.6,0.8
2018-08-20,17.5333333333333,92.7083333333333,4.29166666666667,15791.6666666667,84.5416666666667,18.4875,2.5,0.4
2018-08-21,18.6916666666667,77.875,6.04166666666667,40000,79.8333333333333,18.9708333333333,0,4.5
2018-08-22,16.1666666666667,79.7916666666667,9.75,46458.3333333333,92.125,18.9875,1.2,1.9
2018-08-23,12.3083333333333,80.0416666666667,10.875,34791.6666666667,67.7083333333333,17.3875,4.2,5.3
2018-08-24,10.875,79.875,11.5,33208.3333333333,82,16.1583333333333,6.9,6.3
2018-08-25,12.0541666666667,74.4583333333333,8.83333333333333,45000,545,16.8458333333333,0,7.2
2018-08-26,13.8,84.5833333333333,10.125,26187.5,518.083333333333,17.3333333333333,15.6,0.1
2018-08-27,14.3416666666667,80.1666666666667,11.75,28958.3333333333,208.791666666667,17.3875,0.1,4.7
2018-08-28,13.1791666666667,78.5833333333333,6.16666666666667,29166.6666666667,421.75,17.7333333333333,0,0.9
2018-08-29,12.2166666666667,77.5833333333333,10.25,30125,493.5,18.5708333333333,1.2,8.3
2018-08-30,12.0708333333333,80.9583333333333,5,40000,315.75,17.9416666666667,0,3.8
2018-08-31,14.3416666666667,76.25,7.91666666666667,37916.6666666667,515.125,17.8125,0,6.9
2018-09-01,16.7833333333333,86.4166666666667,4.33333333333333,27791.6666666667,392.25,19.2541666666667,0.1,4.5
2018-09-02,17.4708333333333,84.125,6.125,30541.6666666667,225.75,20.1625,1.9,4.7
2018-09-03,12.5291666666667,72.7916666666667,10.7083333333333,38833.3333333333,199.5,19.5875,0.2,9
2018-09-04,11.4291666666667,73.9583333333333,7.625,47083.3333333333,151.375,18.3583333333333,0,8.7
2018-09-05,13.375,79.125,7.45833333333333,35083.3333333333,196.708333333333,18.3458333333333,4,4.4
2018-09-06,11.7791666666667,84.375,7.79166666666667,21083.3333333333,279.708333333333,18.2583333333333,4.1,3.9
2018-09-07,11.125,80.75,8.54166666666667,48750,486.25,18.2333333333333,0,4.8
